Data supplied by UK-AIR on 9/5/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth Anglesea Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
01-01-2022,17:00,33.817,R,ugm-3 (Ref.eq),16.56419,R,ugm-3,30.62156,R,ugm-3,56.01962,R,ugm-3
01-01-2022,18:00,34.783,R,ugm-3 (Ref.eq),14.70926,R,ugm-3,25.67259,R,ugm-3,48.22647,R,ugm-3
01-01-2022,19:00,30.918,R,ugm-3 (Ref.eq),12.30110,R,ugm-3,26.58177,R,ugm-3,45.44320,R,ugm-3
01-01-2022,20:00,36.716,R,ugm-3 (Ref.eq),10.93432,R,ugm-3,22.35187,R,ugm-3,39.11759,R,ugm-3
01-01-2022,21:00,29.952,R,ugm-3 (Ref.eq),8.49362,R,ugm-3,17.84562,R,ugm-3,30.86899,R,ugm-3
01-01-2022,22:00,15.459,R,ugm-3 (Ref.eq),6.73632,R,ugm-3,13.30361,R,ugm-3,23.63249,R,ugm-3
01-01-2022,23:00,16.425,R,ugm-3 (Ref.eq),4.78376,R,ugm-3,14.32390,R,ugm-3,21.65890,R,ugm-3
01-01-2022,24:00,16.425,R,ugm-3 (Ref.eq),3.38443,R,ugm-3,11.45962,R,ugm-3,16.64901,R,ugm-3
02-01-2022,01:00,9.662,R,ugm-3 (Ref.eq),1.60422,R,ugm-3,10.11868,R,ugm-3,12.57845,R,ugm-3
02-01-2022,02:00,14.493,R,ugm-3 (Ref.eq),2.08115,R,ugm-3,9.18560,R,ugm-3,12.37666,R,ugm-3
02-01-2022,03:00,10.628,R,ugm-3 (Ref.eq),1.52835,R,ugm-3,5.98054,R,ugm-3,8.32397,R,ugm-3
02-01-2022,04:00,18.358,R,ugm-3 (Ref.eq),2.53641,R,ugm-3,7.66357,R,ugm-3,11.55267,R,ugm-3
02-01-2022,05:00,17.392,R,ugm-3 (Ref.eq),1.59338,R,ugm-3,7.24293,R,ugm-3,9.68608,R,ugm-3
02-01-2022,06:00,11.594,R,ugm-3 (Ref.eq),0.58532,R,ugm-3,6.11483,R,ugm-3,7.01232,R,ugm-3
02-01-2022,07:00,15.459,R,ugm-3 (Ref.eq),0.61784,R,ugm-3,4.60197,R,ugm-3,5.54932,R,ugm-3
02-01-2022,08:00,12.561,R,ugm-3 (Ref.eq),1.17065,R,ugm-3,9.10187,R,ugm-3,10.89684,R,ugm-3
02-01-2022,09:00,12.561,R,ugm-3 (Ref.eq),2.99166,R,ugm-3,10.34556,R,ugm-3,14.93270,R,ugm-3
02-01-2022,10:00,14.493,R,ugm-3 (Ref.eq),4.29238,R,ugm-3,14.40495,R,ugm-3,20.98650,R,ugm-3
02-01-2022,11:00,15.459,R,ugm-3 (Ref.eq),9.56029,R,ugm-3,20.40267,R,ugm-3,35.06159,R,ugm-3
02-01-2022,12:00,16.425,R,ugm-3 (Ref.eq),10.60087,R,ugm-3,25.31498,R,ugm-3,41.56942,R,ugm-3
02-01-2022,13:00,22.223,R,ugm-3 (Ref.eq),17.59224,R,ugm-3,32.60508,R,ugm-3,59.57947,R,ugm-3
02-01-2022,14:00,19.324,R,ugm-3 (Ref.eq),15.60864,R,ugm-3,23.94254,R,ugm-3,47.87546,R,ugm-3
02-01-2022,15:00,15.459,R,ugm-3 (Ref.eq),14.17785,R,ugm-3,28.75970,R,ugm-3,50.49877,R,ugm-3
02-01-2022,16:00,18.358,R,ugm-3 (Ref.eq),10.95857,R,ugm-3,23.40441,R,ugm-3,40.20731,R,ugm-3
02-01-2022,17:00,19.324,R,ugm-3 (Ref.eq),9.59281,R,ugm-3,19.09160,R,ugm-3,33.80038,R,ugm-3
02-01-2022,18:00,21.256,R,ugm-3 (Ref.eq),9.91799,R,ugm-3,20.81273,R,ugm-3,36.02010,R,ugm-3
02-01-2022,19:00,28.986,R,ugm-3 (Ref.eq),8.38965,R,ugm-3,18.41402,R,ugm-3,31.27796,R,ugm-3
02-01-2022,20:00,24.155,R,ugm-3 (Ref.eq),5.78821,R,ugm-3,14.68424,R,ugm-3,23.55937,R,ugm-3
02-01-2022,21:00,26.087,R,ugm-3 (Ref.eq),4.84518,R,ugm-3,11.94298,R,ugm-3,19.37216,R,ugm-3
02-01-2022,22:00,30.918,R,ugm-3 (Ref.eq),3.44691,R,ugm-3,10.90873,R,ugm-3,16.19391,R,ugm-3
02-01-2022,23:00,32.851,R,ugm-3 (Ref.eq),4.06475,R,ugm-3,10.91990,R,ugm-3,17.15243,R,ugm-3
02-01-2022,24:00,26.087,R,ugm-3 (Ref.eq),2.40633,R,ugm-3,9.07377,R,ugm-3,12.76343,R,ugm-3
03-01-2022,01:00,27.054,R,ugm-3 (Ref.eq),1.64633,R,ugm-3,6.59523,R,ugm-3,9.11957,R,ugm-3
03-01-2022,02:00,32.851,R,ugm-3 (Ref.eq),1.29974,R,ugm-3,4.31033,R,ugm-3,6.30323,R,ugm-3
03-01-2022,03:00,29.952,R,ugm-3 (Ref.eq),1.23475,R,ugm-3,6.15342,R,ugm-3,8.04668,R,ugm-3
03-01-2022,04:00,32.851,R,ugm-3 (Ref.eq),0.68236,R,ugm-3,3.83203,R,ugm-3,4.87830,R,ugm-3
03-01-2022,05:00,36.716,R,ugm-3 (Ref.eq),0.94231,R,ugm-3,10.32342,R,ugm-3,11.76827,R,ugm-3
03-01-2022,06:00,28.020,R,ugm-3 (Ref.eq),1.03979,R,ugm-3,8.46403,R,ugm-3,10.05835,R,ugm-3
03-01-2022,07:00,18.358,R,ugm-3 (Ref.eq),2.63197,R,ugm-3,11.25307,R,ugm-3,15.28869,R,ugm-3
03-01-2022,08:00,12.561,R,ugm-3 (Ref.eq),3.24934,R,ugm-3,18.55429,R,ugm-3,23.53654,R,ugm-3
03-01-2022,09:00,12.561,R,ugm-3 (Ref.eq),5.10147,R,ugm-3,24.76692,R,ugm-3,32.58905,R,ugm-3
03-01-2022,10:00,15.459,R,ugm-3 (Ref.eq),8.22083,R,ugm-3,32.80835,R,ugm-3,45.41345,R,ugm-3
03-01-2022,11:00,15.459,R,ugm-3 (Ref.eq),10.07296,R,ugm-3,28.35913,R,ugm-3,43.80411,R,ugm-3
03-01-2022,12:00,20.290,R,ugm-3 (Ref.eq),14.36209,R,ugm-3,30.83507,R,ugm-3,52.85663,R,ugm-3
03-01-2022,13:00,18.358,R,ugm-3 (Ref.eq),15.27190,R,ugm-3,32.15579,R,ugm-3,55.57238,R,ugm-3
03-01-2022,14:00,20.290,R,ugm-3 (Ref.eq),21.96555,R,ugm-3,38.08629,R,ugm-3,71.76633,R,ugm-3
03-01-2022,15:00,20.290,R,ugm-3 (Ref.eq),18.42377,R,ugm-3,34.61531,R,ugm-3,62.86469,R,ugm-3
03-01-2022,16:00,21.256,R,ugm-3 (Ref.eq),19.88597,R,ugm-3,36.59780,R,ugm-3,67.08919,R,ugm-3
03-01-2022,17:00,26.087,R,ugm-3 (Ref.eq),18.35878,R,ugm-3,44.11951,R,ugm-3,72.26924,R,ugm-3
03-01-2022,18:00,16.425,R,ugm-3 (Ref.eq),12.37999,R,ugm-3,32.36549,R,ugm-3,51.34788,R,ugm-3
03-01-2022,19:00,18.358,R,ugm-3 (Ref.eq),18.32629,R,ugm-3,47.94121,R,ugm-3,76.04112,R,ugm-3
03-01-2022,20:00,17.392,R,ugm-3 (Ref.eq),14.39458,R,ugm-3,43.71022,R,ugm-3,65.78161,R,ugm-3
03-01-2022,21:00,17.392,R,ugm-3 (Ref.eq),7.73343,R,ugm-3,34.71240,R,ugm-3,46.57016,R,ugm-3
03-01-2022,22:00,19.324,R,ugm-3 (Ref.eq),12.02256,R,ugm-3,42.77072,R,ugm-3,61.20506,R,ugm-3
03-01-2022,23:00,19.324,R,ugm-3 (Ref.eq),5.36141,R,ugm-3,22.90987,R,ugm-3,31.13059,R,ugm-3
03-01-2022,24:00,16.425,R,ugm-3 (Ref.eq),3.63926,R,ugm-3,22.58326,R,ugm-3,28.16338,R,ugm-3
04-01-2022,01:00,18.358,R,ugm-3 (Ref.eq),2.81396,R,ugm-3,23.02570,R,ugm-3,27.34038,R,ugm-3
04-01-2022,02:00,21.256,R,ugm-3 (Ref.eq),1.51521,R,ugm-3,16.59438,R,ugm-3,18.91767,R,ugm-3
04-01-2022,03:00,24.155,R,ugm-3 (Ref.eq),1.03900,R,ugm-3,14.70082,R,ugm-3,16.29393,R,ugm-3
04-01-2022,04:00,18.358,R,ugm-3 (Ref.eq),0.87666,R,ugm-3,12.59339,R,ugm-3,13.93758,R,ugm-3
04-01-2022,05:00,21.256,R,ugm-3 (Ref.eq),1.81825,R,ugm-3,10.29733,R,ugm-3,13.08528,R,ugm-3
04-01-2022,06:00,15.459,R,ugm-3 (Ref.eq),4.05860,R,ugm-3,29.72382,R,ugm-3,35.94692,R,ugm-3
04-01-2022,07:00,21.256,R,ugm-3 (Ref.eq),20.00079,R,ugm-3,55.01356,R,ugm-3,85.68101,R,ugm-3
04-01-2022,08:00,21.256,R,ugm-3 (Ref.eq),24.48149,R,ugm-3,53.90880,R,ugm-3,91.44656,R,ugm-3
04-01-2022,09:00,16.425,R,ugm-3 (Ref.eq),32.04672,R,ugm-3,62.66382,R,ugm-3,111.80144,R,ugm-3
04-01-2022,10:00,19.324,R,ugm-3 (Ref.eq),19.64363,R,ugm-3,42.12497,R,ugm-3,72.24479,R,ugm-3
04-01-2022,11:00,13.527,R,ugm-3 (Ref.eq),14.87072,R,ugm-3,38.46373,R,ugm-3,61.26518,R,ugm-3
04-01-2022,12:00,8.696,R,ugm-3 (Ref.eq),8.37695,R,ugm-3,15.98324,R,ugm-3,28.82773,R,ugm-3
04-01-2022,13:00,7.730,R,ugm-3 (Ref.eq),7.79252,R,ugm-3,15.47558,R,ugm-3,27.42394,R,ugm-3
04-01-2022,14:00,9.662,R,ugm-3 (Ref.eq),11.65631,R,ugm-3,17.82349,R,ugm-3,35.69624,R,ugm-3
04-01-2022,15:00,11.594,R,ugm-3 (Ref.eq),11.75371,R,ugm-3,23.23914,R,ugm-3,41.26125,R,ugm-3
04-01-2022,16:00,15.459,R,ugm-3 (Ref.eq),11.20174,R,ugm-3,25.79008,R,ugm-3,42.96584,R,ugm-3
04-01-2022,17:00,17.392,R,ugm-3 (Ref.eq),12.07840,R,ugm-3,31.11387,R,ugm-3,49.63382,R,ugm-3
04-01-2022,18:00,21.256,R,ugm-3 (Ref.eq),15.68244,R,ugm-3,33.30857,R,ugm-3,57.35464,R,ugm-3
04-01-2022,19:00,24.155,R,ugm-3 (Ref.eq),14.96812,R,ugm-3,36.25884,R,ugm-3,59.20964,R,ugm-3
04-01-2022,20:00,22.223,R,ugm-3 (Ref.eq),12.95506,R,ugm-3,35.98644,R,ugm-3,55.85059,R,ugm-3
04-01-2022,21:00,22.223,R,ugm-3 (Ref.eq),6.98080,R,ugm-3,21.93426,R,ugm-3,32.63800,R,ugm-3
04-01-2022,22:00,22.223,R,ugm-3 (Ref.eq),5.58464,R,ugm-3,27.53434,R,ugm-3,36.09733,R,ugm-3
04-01-2022,23:00,18.358,R,ugm-3 (Ref.eq),3.18194,R,ugm-3,20.79030,R,ugm-3,25.66921,R,ugm-3
04-01-2022,24:00,13.527,R,ugm-3 (Ref.eq),3.73391,R,ugm-3,20.04422,R,ugm-3,25.76948,R,ugm-3
05-01-2022,01:00,11.594,R,ugm-3 (Ref.eq),1.12473,R,ugm-3,7.80469,R,ugm-3,9.52925,R,ugm-3
05-01-2022,02:00,13.527,R,ugm-3 (Ref.eq),1.47081,R,ugm-3,6.47439,R,ugm-3,8.72960,R,ugm-3
05-01-2022,03:00,13.527,R,ugm-3 (Ref.eq),1.33021,R,ugm-3,6.30679,R,ugm-3,8.34643,R,ugm-3
05-01-2022,04:00,11.594,R,ugm-3 (Ref.eq),0.97333,R,ugm-3,6.00438,R,ugm-3,7.49679,R,ugm-3
05-01-2022,05:00,20.290,R,ugm-3 (Ref.eq),1.00577,R,ugm-3,7.15412,R,ugm-3,8.69628,R,ugm-3
05-01-2022,06:00,15.459,R,ugm-3 (Ref.eq),2.04399,R,ugm-3,8.26105,R,ugm-3,11.39512,R,ugm-3
05-01-2022,07:00,13.527,R,ugm-3 (Ref.eq),8.95461,R,ugm-3,17.35649,R,ugm-3,31.08669,R,ugm-3
05-01-2022,08:00,18.358,R,ugm-3 (Ref.eq),16.25455,R,ugm-3,29.10356,R,ugm-3,54.02687,R,ugm-3
05-01-2022,09:00,19.324,R,ugm-3 (Ref.eq),26.27982,R,ugm-3,41.51981,R,ugm-3,81.81497,R,ugm-3
05-01-2022,10:00,18.358,R,ugm-3 (Ref.eq),17.81188,R,ugm-3,31.76354,R,ugm-3,59.07470,R,ugm-3
05-01-2022,11:00,19.324,R,ugm-3 (Ref.eq),55.73917,R,ugm-3,57.12341,R,ugm-3,142.58895,R,ugm-3
05-01-2022,12:00,32.851,R,ugm-3 (Ref.eq),44.61080,R,ugm-3,49.14739,R,ugm-3,117.54967,R,ugm-3
05-01-2022,13:00,,,,22.88399,R,ugm-3,38.41357,R,ugm-3,73.50186,R,ugm-3
05-01-2022,14:00,27.054,R,ugm-3 (Ref.eq),10.57682,R,ugm-3,23.86528,R,ugm-3,40.08284,R,ugm-3
05-01-2022,15:00,24.155,R,ugm-3 (Ref.eq),13.20480,R,ugm-3,28.58202,R,ugm-3,48.82909,R,ugm-3
05-01-2022,16:00,20.290,R,ugm-3 (Ref.eq),13.78879,R,ugm-3,33.38413,R,ugm-3,54.52665,R,ugm-3
05-01-2022,17:00,28.020,R,ugm-3 (Ref.eq),30.82201,R,ugm-3,57.09556,R,ugm-3,104.35532,R,ugm-3
05-01-2022,18:00,28.020,R,ugm-3 (Ref.eq),26.05271,R,ugm-3,58.41096,R,ugm-3,98.35788,R,ugm-3
05-01-2022,19:00,24.155,R,ugm-3 (Ref.eq),23.06784,R,ugm-3,55.44092,R,ugm-3,90.81112,R,ugm-3
05-01-2022,20:00,26.087,R,ugm-3 (Ref.eq),31.86022,R,ugm-3,65.89920,R,ugm-3,114.75086,R,ugm-3
05-01-2022,21:00,30.918,R,ugm-3 (Ref.eq),26.18249,R,ugm-3,61.41060,R,ugm-3,101.55651,R,ugm-3
05-01-2022,22:00,27.054,R,ugm-3 (Ref.eq),9.89549,R,ugm-3,50.29910,R,ugm-3,65.47197,R,ugm-3
05-01-2022,23:00,21.256,R,ugm-3 (Ref.eq),9.05194,R,ugm-3,50.54297,R,ugm-3,64.42242,R,ugm-3
05-01-2022,24:00,20.290,R,ugm-3 (Ref.eq),4.76930,R,ugm-3,39.06732,R,ugm-3,46.38014,R,ugm-3
06-01-2022,01:00,25.121,R,ugm-3 (Ref.eq),2.68479,R,ugm-3,30.89826,R,ugm-3,35.01488,R,ugm-3
06-01-2022,02:00,18.358,R,ugm-3 (Ref.eq),2.29506,R,ugm-3,24.42616,R,ugm-3,27.94521,R,ugm-3
06-01-2022,03:00,13.527,R,ugm-3 (Ref.eq),1.07175,R,ugm-3,22.81707,R,ugm-3,24.46039,R,ugm-3
06-01-2022,04:00,21.256,R,ugm-3 (Ref.eq),2.11102,R,ugm-3,23.12434,R,ugm-3,26.36120,R,ugm-3
06-01-2022,05:00,20.290,R,ugm-3 (Ref.eq),1.75377,R,ugm-3,27.92393,R,ugm-3,30.61301,R,ugm-3
06-01-2022,06:00,18.358,R,ugm-3 (Ref.eq),10.97732,R,ugm-3,34.03996,R,ugm-3,50.87162,R,ugm-3
06-01-2022,07:00,17.392,R,ugm-3 (Ref.eq),15.71900,R,ugm-3,36.62367,R,ugm-3,60.72580,R,ugm-3
06-01-2022,08:00,26.087,R,ugm-3 (Ref.eq),112.17650,R,ugm-3,59.94698,R,ugm-3,231.94855,R,ugm-3
06-01-2022,09:00,28.986,R,ugm-3 (Ref.eq),134.48839,R,ugm-3,63.30186,R,ugm-3,269.51451,R,ugm-3
06-01-2022,10:00,18.358,R,ugm-3 (Ref.eq),49.07316,R,ugm-3,49.20842,R,ugm-3,124.45288,R,ugm-3
06-01-2022,11:00,22.223,R,ugm-3 (Ref.eq),21.79225,R,ugm-3,43.06818,R,ugm-3,76.48250,R,ugm-3
06-01-2022,12:00,12.561,R,ugm-3 (Ref.eq),9.06116,R,ugm-3,25.17302,R,ugm-3,39.06660,R,ugm-3
06-01-2022,13:00,11.594,R,ugm-3 (Ref.eq),12.99091,R,ugm-3,31.05254,R,ugm-3,50.97166,R,ugm-3
06-01-2022,14:00,15.459,R,ugm-3 (Ref.eq),12.17898,R,ugm-3,26.94521,R,ugm-3,45.61938,R,ugm-3
06-01-2022,15:00,18.358,R,ugm-3 (Ref.eq),10.26282,R,ugm-3,19.92905,R,ugm-3,35.66515,R,ugm-3
06-01-2022,16:00,19.324,R,ugm-3 (Ref.eq),13.15330,R,ugm-3,27.25204,R,ugm-3,47.42015,R,ugm-3
06-01-2022,17:00,21.256,R,ugm-3 (Ref.eq),15.94634,R,ugm-3,29.27211,R,ugm-3,53.72283,R,ugm-3
06-01-2022,18:00,11.594,R,ugm-3 (Ref.eq),16.20616,R,ugm-3,28.12341,R,ugm-3,52.97251,R,ugm-3
06-01-2022,19:00,11.594,R,ugm-3 (Ref.eq),9.09364,R,ugm-3,23.12237,R,ugm-3,37.06575,R,ugm-3
06-01-2022,20:00,14.493,R,ugm-3 (Ref.eq),6.30059,R,ugm-3,15.39988,R,ugm-3,25.06065,R,ugm-3
06-01-2022,21:00,15.459,R,ugm-3 (Ref.eq),9.32098,R,ugm-3,21.62329,R,ugm-3,35.91526,R,ugm-3
06-01-2022,22:00,15.459,R,ugm-3 (Ref.eq),7.95693,R,ugm-3,33.66903,R,ugm-3,45.86949,R,ugm-3
06-01-2022,23:00,18.358,R,ugm-3 (Ref.eq),4.15709,R,ugm-3,16.53562,R,ugm-3,22.90973,R,ugm-3
06-01-2022,24:00,20.290,R,ugm-3 (Ref.eq),2.92296,R,ugm-3,13.87600,R,ugm-3,18.35780,R,ugm-3
07-01-2022,01:00,17.392,R,ugm-3 (Ref.eq),2.42744,R,ugm-3,9.69511,R,ugm-3,13.41713,R,ugm-3
07-01-2022,02:00,14.493,R,ugm-3 (Ref.eq),1.25707,R,ugm-3,5.74899,R,ugm-3,7.67647,R,ugm-3
07-01-2022,03:00,12.561,R,ugm-3 (Ref.eq),0.39012,R,ugm-3,1.55457,R,ugm-3,2.15275,R,ugm-3
07-01-2022,04:00,14.493,R,ugm-3 (Ref.eq),0.32510,R,ugm-3,2.80573,R,ugm-3,3.30422,R,ugm-3
07-01-2022,05:00,11.594,R,ugm-3 (Ref.eq),0.87778,R,ugm-3,1.90825,R,ugm-3,3.25415,R,ugm-3
07-01-2022,06:00,11.594,R,ugm-3 (Ref.eq),1.65803,R,ugm-3,8.82223,R,ugm-3,11.36451,R,ugm-3
07-01-2022,07:00,12.561,R,ugm-3 (Ref.eq),5.00659,R,ugm-3,13.65056,R,ugm-3,21.32723,R,ugm-3
07-01-2022,08:00,21.256,R,ugm-3 (Ref.eq),9.03787,R,ugm-3,20.23564,R,ugm-3,34.09352,R,ugm-3
07-01-2022,09:00,16.425,R,ugm-3 (Ref.eq),11.57368,R,ugm-3,28.31274,R,ugm-3,46.05879,R,ugm-3
07-01-2022,10:00,11.594,R,ugm-3 (Ref.eq),16.77533,R,ugm-3,28.89791,R,ugm-3,54.61972,R,ugm-3
07-01-2022,11:00,10.628,R,ugm-3 (Ref.eq),13.68685,R,ugm-3,25.67335,R,ugm-3,46.65956,R,ugm-3
07-01-2022,12:00,11.594,R,ugm-3 (Ref.eq),14.04446,R,ugm-3,26.62694,R,ugm-3,48.16148,R,ugm-3
07-01-2022,13:00,13.527,R,ugm-3 (Ref.eq),14.04446,R,ugm-3,28.52937,R,ugm-3,50.06391,R,ugm-3
07-01-2022,14:00,17.392,R,ugm-3 (Ref.eq),11.08602,R,ugm-3,24.40452,R,ugm-3,41.40285,R,ugm-3
07-01-2022,15:00,18.358,R,ugm-3 (Ref.eq),13.36174,R,ugm-3,22.96775,R,ugm-3,43.45547,R,ugm-3
07-01-2022,16:00,16.425,R,ugm-3 (Ref.eq),21.45682,R,ugm-3,41.64516,R,ugm-3,74.54516,R,ugm-3
07-01-2022,17:00,13.527,R,ugm-3 (Ref.eq),16.84035,R,ugm-3,40.51317,R,ugm-3,66.33467,R,ugm-3
07-01-2022,18:00,8.696,R,ugm-3 (Ref.eq),13.19919,R,ugm-3,33.78047,R,ugm-3,54.01896,R,ugm-3
07-01-2022,19:00,8.696,R,ugm-3 (Ref.eq),19.50620,R,ugm-3,39.52955,R,ugm-3,69.43864,R,ugm-3
07-01-2022,20:00,14.493,R,ugm-3 (Ref.eq),16.48274,R,ugm-3,42.41323,R,ugm-3,67.68640,R,ugm-3
07-01-2022,21:00,10.628,R,ugm-3 (Ref.eq),9.98067,R,ugm-3,26.34969,R,ugm-3,41.65317,R,ugm-3
07-01-2022,22:00,9.662,R,ugm-3 (Ref.eq),11.83376,R,ugm-3,36.52494,R,ugm-3,54.66978,R,ugm-3
07-01-2022,23:00,10.628,R,ugm-3 (Ref.eq),8.94034,R,ugm-3,32.45059,R,ugm-3,46.15892,R,ugm-3
07-01-2022,24:00,9.662,R,ugm-3 (Ref.eq),6.69713,R,ugm-3,23.27403,R,ugm-3,33.54282,R,ugm-3
08-01-2022,01:00,13.527,R,ugm-3 (Ref.eq),2.82043,R,ugm-3,19.92698,R,ugm-3,24.25158,R,ugm-3
08-01-2022,02:00,8.696,R,ugm-3 (Ref.eq),7.81041,R,ugm-3,31.38308,R,ugm-3,43.35888,R,ugm-3
08-01-2022,03:00,7.730,R,ugm-3 (Ref.eq),3.09162,R,ugm-3,33.94184,R,ugm-3,38.68226,R,ugm-3
08-01-2022,04:00,12.561,R,ugm-3 (Ref.eq),6.57376,R,ugm-3,41.83077,R,ugm-3,51.91040,R,ugm-3
08-01-2022,05:00,13.527,R,ugm-3 (Ref.eq),2.40821,R,ugm-3,36.24239,R,ugm-3,39.93493,R,ugm-3
08-01-2022,06:00,19.324,R,ugm-3 (Ref.eq),3.84012,R,ugm-3,26.07989,R,ugm-3,31.96798,R,ugm-3
08-01-2022,07:00,29.952,R,ugm-3 (Ref.eq),4.26318,R,ugm-3,24.42906,R,ugm-3,30.96585,R,ugm-3
08-01-2022,08:00,24.155,R,ugm-3 (Ref.eq),3.38451,R,ugm-3,14.45226,R,ugm-3,19.64177,R,ugm-3
08-01-2022,09:00,14.493,R,ugm-3 (Ref.eq),6.41105,R,ugm-3,22.53870,R,ugm-3,32.36884,R,ugm-3
08-01-2022,10:00,23.189,R,ugm-3 (Ref.eq),5.98798,R,ugm-3,14.16821,R,ugm-3,23.34966,R,ugm-3
08-01-2022,11:00,18.358,R,ugm-3 (Ref.eq),6.34596,R,ugm-3,16.22486,R,ugm-3,25.95520,R,ugm-3
08-01-2022,12:00,13.527,R,ugm-3 (Ref.eq),8.46128,R,ugm-3,18.54325,R,ugm-3,31.51703,R,ugm-3
08-01-2022,13:00,12.561,R,ugm-3 (Ref.eq),13.53805,R,ugm-3,29.09798,R,ugm-3,49.85603,R,ugm-3
08-01-2022,14:00,8.696,R,ugm-3 (Ref.eq),10.77186,R,ugm-3,23.46841,R,ugm-3,39.98503,R,ugm-3
08-01-2022,15:00,17.392,R,ugm-3 (Ref.eq),12.26885,R,ugm-3,26.58456,R,ugm-3,45.39654,R,ugm-3
08-01-2022,16:00,15.459,R,ugm-3 (Ref.eq),12.17122,R,ugm-3,27.68628,R,ugm-3,46.34857,R,ugm-3
08-01-2022,17:00,17.392,R,ugm-3 (Ref.eq),16.20660,R,ugm-3,31.52010,R,ugm-3,56.36988,R,ugm-3
08-01-2022,18:00,11.594,R,ugm-3 (Ref.eq),9.20978,R,ugm-3,22.55654,R,ugm-3,36.67800,R,ugm-3
08-01-2022,19:00,14.493,R,ugm-3 (Ref.eq),8.94943,R,ugm-3,21.15190,R,ugm-3,34.87416,R,ugm-3
08-01-2022,20:00,20.290,R,ugm-3 (Ref.eq),6.34596,R,ugm-3,11.91570,R,ugm-3,21.64603,R,ugm-3
08-01-2022,21:00,17.392,R,ugm-3 (Ref.eq),4.13301,R,ugm-3,13.25447,R,ugm-3,19.59167,R,ugm-3
08-01-2022,22:00,13.527,R,ugm-3 (Ref.eq),4.75133,R,ugm-3,11.45458,R,ugm-3,18.73985,R,ugm-3
08-01-2022,23:00,22.223,R,ugm-3 (Ref.eq),4.32827,R,ugm-3,13.25572,R,ugm-3,19.89231,R,ugm-3
08-01-2022,24:00,17.392,R,ugm-3 (Ref.eq),5.49983,R,ugm-3,15.51798,R,ugm-3,23.95094,R,ugm-3
09-01-2022,01:00,16.425,R,ugm-3 (Ref.eq),3.90917,R,ugm-3,7.91407,R,ugm-3,13.90805,R,ugm-3
09-01-2022,02:00,17.392,R,ugm-3 (Ref.eq),2.31293,R,ugm-3,9.34191,R,ugm-3,12.88835,R,ugm-3
