Data supplied by UK-AIR on 10/1/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth Anglesea Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
01-01-2023,20:00,10.628,R,ugm-3 (Ref.eq),5.32934,R,ugm-3,18.65176,R,ugm-3,26.82330,R,ugm-3
01-01-2023,21:00,7.730,R,ugm-3 (Ref.eq),3.94048,R,ugm-3,21.77846,R,ugm-3,27.82045,R,ugm-3
01-01-2023,22:00,9.662,R,ugm-3 (Ref.eq),4.90946,R,ugm-3,22.88531,R,ugm-3,30.41303,R,ugm-3
01-01-2023,23:00,9.662,R,ugm-3 (Ref.eq),3.68209,R,ugm-3,32.24586,R,ugm-3,37.89165,R,ugm-3
01-01-2023,24:00,6.763,R,ugm-3 (Ref.eq),8.13936,R,ugm-3,36.87868,R,ugm-3,49.35886,R,ugm-3
02-01-2023,01:00,5.797,R,ugm-3 (Ref.eq),3.61975,R,ugm-3,20.57032,R,ugm-3,26.12052,R,ugm-3
02-01-2023,02:00,8.696,R,ugm-3 (Ref.eq),1.03421,R,ugm-3,11.50772,R,ugm-3,13.09349,R,ugm-3
02-01-2023,03:00,15.459,R,ugm-3 (Ref.eq),0.77566,R,ugm-3,8.53109,R,ugm-3,9.72042,R,ugm-3
02-01-2023,04:00,7.730,R,ugm-3 (Ref.eq),0.74334,R,ugm-3,10.42504,R,ugm-3,11.56481,R,ugm-3
02-01-2023,05:00,6.763,R,ugm-3 (Ref.eq),2.97336,R,ugm-3,9.79722,R,ugm-3,14.35631,R,ugm-3
02-01-2023,06:00,9.662,R,ugm-3 (Ref.eq),0.67870,R,ugm-3,11.91990,R,ugm-3,12.96056,R,ugm-3
02-01-2023,07:00,18.358,R,ugm-3 (Ref.eq),10.08358,R,ugm-3,40.06975,R,ugm-3,55.53102,R,ugm-3
02-01-2023,08:00,12.561,R,ugm-3 (Ref.eq),3.65206,R,ugm-3,21.41803,R,ugm-3,27.01778,R,ugm-3
02-01-2023,09:00,15.459,R,ugm-3 (Ref.eq),5.84977,R,ugm-3,20.54068,R,ugm-3,29.51020,R,ugm-3
02-01-2023,10:00,11.594,R,ugm-3 (Ref.eq),11.57026,R,ugm-3,30.76160,R,ugm-3,48.50241,R,ugm-3
02-01-2023,11:00,11.594,R,ugm-3 (Ref.eq),16.61204,R,ugm-3,22.93126,R,ugm-3,48.40271,R,ugm-3
02-01-2023,12:00,9.662,R,ugm-3 (Ref.eq),21.42760,R,ugm-3,29.00656,R,ugm-3,61.86175,R,ugm-3
02-01-2023,13:00,13.527,R,ugm-3 (Ref.eq),19.35917,R,ugm-3,28.33979,R,ugm-3,58.02343,R,ugm-3
02-01-2023,14:00,21.256,R,ugm-3 (Ref.eq),27.79447,R,ugm-3,34.14880,R,ugm-3,76.76640,R,ugm-3
02-01-2023,15:00,18.358,R,ugm-3 (Ref.eq),24.75647,R,ugm-3,32.02764,R,ugm-3,69.98703,R,ugm-3
02-01-2023,16:00,19.324,R,ugm-3 (Ref.eq),33.48264,R,ugm-3,49.80289,R,ugm-3,101.14222,R,ugm-3
02-01-2023,17:00,15.459,R,ugm-3 (Ref.eq),29.92754,R,ugm-3,60.58775,R,ugm-3,106.47599,R,ugm-3
02-01-2023,18:00,21.256,R,ugm-3 (Ref.eq),57.81896,R,ugm-3,67.81934,R,ugm-3,156.47385,R,ugm-3
02-01-2023,19:00,18.358,R,ugm-3 (Ref.eq),13.73564,R,ugm-3,55.55583,R,ugm-3,76.61685,R,ugm-3
02-01-2023,20:00,31.885,R,ugm-3 (Ref.eq),23.43139,R,ugm-3,57.18902,R,ugm-3,93.11665,R,ugm-3
02-01-2023,21:00,28.986,R,ugm-3 (Ref.eq),21.23368,R,ugm-3,52.03472,R,ugm-3,84.59258,R,ugm-3
02-01-2023,22:00,23.189,R,ugm-3 (Ref.eq),2.65017,R,ugm-3,39.80298,R,ugm-3,43.86651,R,ugm-3
02-01-2023,23:00,19.324,R,ugm-3 (Ref.eq),0.90494,R,ugm-3,29.21931,R,ugm-3,30.60686,R,ugm-3
02-01-2023,24:00,19.324,R,ugm-3 (Ref.eq),1.58364,R,ugm-3,22.94458,R,ugm-3,25.37279,R,ugm-3
03-01-2023,01:00,7.730,R,ugm-3 (Ref.eq),1.85412,R,ugm-3,14.36819,R,ugm-3,17.21113,R,ugm-3
03-01-2023,02:00,6.763,R,ugm-3 (Ref.eq),1.68164,R,ugm-3,12.37327,R,ugm-3,14.95176,R,ugm-3
03-01-2023,03:00,9.662,R,ugm-3 (Ref.eq),1.00252,R,ugm-3,15.35831,R,ugm-3,16.89548,R,ugm-3
03-01-2023,04:00,11.594,R,ugm-3 (Ref.eq),0.80848,R,ugm-3,13.21371,R,ugm-3,14.45337,R,ugm-3
03-01-2023,05:00,11.594,R,ugm-3 (Ref.eq),2.16673,R,ugm-3,19.45424,R,ugm-3,22.77651,R,ugm-3
03-01-2023,06:00,14.493,R,ugm-3 (Ref.eq),1.55229,R,ugm-3,18.80152,R,ugm-3,21.18166,R,ugm-3
03-01-2023,07:00,19.324,R,ugm-3 (Ref.eq),4.88323,R,ugm-3,22.71504,R,ugm-3,30.20255,R,ugm-3
03-01-2023,08:00,20.290,R,ugm-3 (Ref.eq),5.75639,R,ugm-3,18.88425,R,ugm-3,27.71059,R,ugm-3
03-01-2023,09:00,21.256,R,ugm-3 (Ref.eq),7.37335,R,ugm-3,21.63806,R,ugm-3,32.94370,R,ugm-3
03-01-2023,10:00,21.256,R,ugm-3 (Ref.eq),6.59721,R,ugm-3,15.85064,R,ugm-3,25.96622,R,ugm-3
03-01-2023,11:00,23.189,R,ugm-3 (Ref.eq),6.46785,R,ugm-3,17.99271,R,ugm-3,27.90994,R,ugm-3
03-01-2023,12:00,23.189,R,ugm-3 (Ref.eq),6.88826,R,ugm-3,16.99922,R,ugm-3,27.56107,R,ugm-3
03-01-2023,13:00,19.324,R,ugm-3 (Ref.eq),8.56990,R,ugm-3,16.06543,R,ugm-3,29.20577,R,ugm-3
03-01-2023,14:00,22.223,R,ugm-3 (Ref.eq),7.08230,R,ugm-3,17.54896,R,ugm-3,28.40834,R,ugm-3
03-01-2023,15:00,16.425,R,ugm-3 (Ref.eq),7.72908,R,ugm-3,14.31448,R,ugm-3,26.16557,R,ugm-3
03-01-2023,16:00,23.189,R,ugm-3 (Ref.eq),7.95546,R,ugm-3,16.40950,R,ugm-3,28.60769,R,ugm-3
03-01-2023,17:00,18.358,R,ugm-3 (Ref.eq),8.99032,R,ugm-3,19.25843,R,ugm-3,33.04338,R,ugm-3
03-01-2023,18:00,18.358,R,ugm-3 (Ref.eq),8.18183,R,ugm-3,15.66368,R,ugm-3,28.20898,R,ugm-3
03-01-2023,19:00,9.662,R,ugm-3 (Ref.eq),7.53505,R,ugm-3,14.56216,R,ugm-3,26.11573,R,ugm-3
03-01-2023,20:00,8.696,R,ugm-3 (Ref.eq),4.62451,R,ugm-3,9.65514,R,ugm-3,16.74597,R,ugm-3
03-01-2023,21:00,16.425,R,ugm-3 (Ref.eq),3.10457,R,ugm-3,8.64647,R,ugm-3,13.40674,R,ugm-3
03-01-2023,22:00,26.087,R,ugm-3 (Ref.eq),4.68919,R,ugm-3,18.72638,R,ugm-3,25.91638,R,ugm-3
03-01-2023,23:00,19.324,R,ugm-3 (Ref.eq),2.00504,R,ugm-3,9.23594,R,ugm-3,12.31028,R,ugm-3
03-01-2023,24:00,12.561,R,ugm-3 (Ref.eq),1.81100,R,ugm-3,9.13474,R,ugm-3,11.91157,R,ugm-3
04-01-2023,01:00,19.324,R,ugm-3 (Ref.eq),1.20808,R,ugm-3,8.97737,R,ugm-3,10.82973,R,ugm-3
04-01-2023,02:00,20.290,R,ugm-3 (Ref.eq),1.26202,R,ugm-3,8.18044,R,ugm-3,10.11550,R,ugm-3
04-01-2023,03:00,23.189,R,ugm-3 (Ref.eq),1.06786,R,ugm-3,10.17236,R,ugm-3,11.80973,R,ugm-3
04-01-2023,04:00,24.155,R,ugm-3 (Ref.eq),0.38831,R,ugm-3,5.33437,R,ugm-3,5.92978,R,ugm-3
04-01-2023,05:00,28.986,R,ugm-3 (Ref.eq),1.03550,R,ugm-3,7.33184,R,ugm-3,8.91958,R,ugm-3
04-01-2023,06:00,21.256,R,ugm-3 (Ref.eq),1.84449,R,ugm-3,11.27374,R,ugm-3,14.10191,R,ugm-3
04-01-2023,07:00,9.662,R,ugm-3 (Ref.eq),4.65975,R,ugm-3,10.94347,R,ugm-3,18.08831,R,ugm-3
04-01-2023,08:00,8.696,R,ugm-3 (Ref.eq),7.15142,R,ugm-3,14.44797,R,ugm-3,25.41333,R,ugm-3
04-01-2023,09:00,17.392,R,ugm-3 (Ref.eq),10.54916,R,ugm-3,19.20420,R,ugm-3,35.37935,R,ugm-3
04-01-2023,10:00,17.392,R,ugm-3 (Ref.eq),7.28086,R,ugm-3,16.04339,R,ugm-3,27.20722,R,ugm-3
04-01-2023,11:00,23.189,R,ugm-3 (Ref.eq),9.44894,R,ugm-3,17.10409,R,ugm-3,31.59226,R,ugm-3
04-01-2023,12:00,24.155,R,ugm-3 (Ref.eq),10.22556,R,ugm-3,16.66074,R,ugm-3,32.33971,R,ugm-3
04-01-2023,13:00,30.918,R,ugm-3 (Ref.eq),9.09298,R,ugm-3,14.31127,R,ugm-3,28.25365,R,ugm-3
04-01-2023,14:00,36.716,R,ugm-3 (Ref.eq),7.99277,R,ugm-3,16.39689,R,ugm-3,28.65229,R,ugm-3
04-01-2023,15:00,36.716,R,ugm-3 (Ref.eq),8.83411,R,ugm-3,14.30956,R,ugm-3,27.85501,R,ugm-3
04-01-2023,16:00,33.817,R,ugm-3 (Ref.eq),9.28714,R,ugm-3,19.09623,R,ugm-3,33.33631,R,ugm-3
04-01-2023,17:00,30.918,R,ugm-3 (Ref.eq),8.38108,R,ugm-3,14.95437,R,ugm-3,27.80518,R,ugm-3
04-01-2023,18:00,28.986,R,ugm-3 (Ref.eq),14.39992,R,ugm-3,21.72106,R,ugm-3,43.80063,R,ugm-3
04-01-2023,19:00,31.885,R,ugm-3 (Ref.eq),8.08984,R,ugm-3,19.08835,R,ugm-3,31.49260,R,ugm-3
04-01-2023,20:00,28.986,R,ugm-3 (Ref.eq),7.66917,R,ugm-3,18.18864,R,ugm-3,29.94787,R,ugm-3
04-01-2023,21:00,28.020,R,ugm-3 (Ref.eq),4.07728,R,ugm-3,11.78674,R,ugm-3,18.03848,R,ugm-3
04-01-2023,22:00,29.952,R,ugm-3 (Ref.eq),5.43638,R,ugm-3,18.07428,R,ugm-3,26.40993,R,ugm-3
04-01-2023,23:00,31.885,R,ugm-3 (Ref.eq),4.20672,R,ugm-3,13.53165,R,ugm-3,19.98186,R,ugm-3
04-01-2023,24:00,31.885,R,ugm-3 (Ref.eq),2.62111,R,ugm-3,8.78735,R,ugm-3,12.80633,R,ugm-3
05-01-2023,01:00,32.851,R,ugm-3 (Ref.eq),3.36747,R,ugm-3,15.16357,R,ugm-3,20.32695,R,ugm-3
05-01-2023,02:00,32.851,R,ugm-3 (Ref.eq),0.90663,R,ugm-3,3.94070,R,ugm-3,5.33084,R,ugm-3
05-01-2023,03:00,31.885,R,ugm-3 (Ref.eq),1.16566,R,ugm-3,10.46863,R,ugm-3,12.25595,R,ugm-3
05-01-2023,04:00,28.986,R,ugm-3 (Ref.eq),0.64759,R,ugm-3,3.69021,R,ugm-3,4.68317,R,ugm-3
05-01-2023,05:00,28.020,R,ugm-3 (Ref.eq),2.16943,R,ugm-3,16.35287,R,ugm-3,19.67927,R,ugm-3
05-01-2023,06:00,28.986,R,ugm-3 (Ref.eq),2.10467,R,ugm-3,16.10342,R,ugm-3,19.33053,R,ugm-3
05-01-2023,07:00,16.425,R,ugm-3 (Ref.eq),8.48342,R,ugm-3,27.84544,R,ugm-3,40.85317,R,ugm-3
05-01-2023,08:00,4.831,R,ugm-3 (Ref.eq),12.23944,R,ugm-3,27.81570,R,ugm-3,46.58258,R,ugm-3
05-01-2023,09:00,9.662,R,ugm-3 (Ref.eq),11.72137,R,ugm-3,24.82367,R,ugm-3,42.79619,R,ugm-3
05-01-2023,10:00,7.730,R,ugm-3 (Ref.eq),10.74999,R,ugm-3,24.32027,R,ugm-3,40.80335,R,ugm-3
05-01-2023,11:00,14.493,R,ugm-3 (Ref.eq),10.58809,R,ugm-3,22.07746,R,ugm-3,38.31231,R,ugm-3
05-01-2023,12:00,20.290,R,ugm-3 (Ref.eq),10.39381,R,ugm-3,21.67785,R,ugm-3,37.61481,R,ugm-3
05-01-2023,13:00,28.986,R,ugm-3 (Ref.eq),11.46234,R,ugm-3,24.32408,R,ugm-3,41.89941,R,ugm-3
05-01-2023,14:00,28.986,R,ugm-3 (Ref.eq),12.33658,R,ugm-3,26.67033,R,ugm-3,45.58616,R,ugm-3
05-01-2023,15:00,26.087,R,ugm-3 (Ref.eq),12.85465,R,ugm-3,27.66952,R,ugm-3,47.37972,R,ugm-3
05-01-2023,16:00,24.155,R,ugm-3 (Ref.eq),15.05646,R,ugm-3,32.66339,R,ugm-3,55.74964,R,ugm-3
05-01-2023,17:00,14.493,R,ugm-3 (Ref.eq),18.84486,R,ugm-3,31.88650,R,ugm-3,60.78155,R,ugm-3
05-01-2023,18:00,21.256,R,ugm-3 (Ref.eq),11.78613,R,ugm-3,26.91650,R,ugm-3,44.98831,R,ugm-3
05-01-2023,19:00,20.290,R,ugm-3 (Ref.eq),9.06625,R,ugm-3,19.57828,R,ugm-3,33.47967,R,ugm-3
05-01-2023,20:00,24.155,R,ugm-3 (Ref.eq),8.64532,R,ugm-3,21.31976,R,ugm-3,34.57573,R,ugm-3
05-01-2023,21:00,14.493,R,ugm-3 (Ref.eq),4.07982,R,ugm-3,12.87561,R,ugm-3,19.13124,R,ugm-3
05-01-2023,22:00,20.290,R,ugm-3 (Ref.eq),3.30271,R,ugm-3,9.43381,R,ugm-3,14.49789,R,ugm-3
05-01-2023,23:00,9.662,R,ugm-3 (Ref.eq),2.97891,R,ugm-3,5.39659,R,ugm-3,9.96419,R,ugm-3
05-01-2023,24:00,15.459,R,ugm-3 (Ref.eq),2.33132,R,ugm-3,8.18310,R,ugm-3,11.75774,R,ugm-3
06-01-2023,01:00,13.527,R,ugm-3 (Ref.eq),1.55518,R,ugm-3,8.70686,R,ugm-3,11.09143,R,ugm-3
06-01-2023,02:00,20.290,R,ugm-3 (Ref.eq),1.45798,R,ugm-3,8.77287,R,ugm-3,11.00841,R,ugm-3
06-01-2023,03:00,14.493,R,ugm-3 (Ref.eq),0.68039,R,ugm-3,3.58925,R,ugm-3,4.63250,R,ugm-3
06-01-2023,04:00,8.696,R,ugm-3 (Ref.eq),1.61998,R,ugm-3,5.68521,R,ugm-3,8.16914,R,ugm-3
06-01-2023,05:00,10.628,R,ugm-3 (Ref.eq),0.97199,R,ugm-3,7.12708,R,ugm-3,8.61745,R,ugm-3
06-01-2023,06:00,7.730,R,ugm-3 (Ref.eq),1.94398,R,ugm-3,13.15831,R,ugm-3,16.13903,R,ugm-3
06-01-2023,07:00,6.763,R,ugm-3 (Ref.eq),10.43267,R,ugm-3,32.32093,R,ugm-3,48.31747,R,ugm-3
06-01-2023,08:00,11.594,R,ugm-3 (Ref.eq),29.84002,R,ugm-3,65.32630,R,ugm-3,111.08036,R,ugm-3
06-01-2023,09:00,10.628,R,ugm-3 (Ref.eq),33.53358,R,ugm-3,66.33771,R,ugm-3,117.75514,R,ugm-3
06-01-2023,10:00,15.459,R,ugm-3 (Ref.eq),16.97738,R,ugm-3,48.03855,R,ugm-3,74.07018,R,ugm-3
06-01-2023,11:00,16.425,R,ugm-3 (Ref.eq),8.19710,R,ugm-3,28.67548,R,ugm-3,41.24419,R,ugm-3
06-01-2023,12:00,16.425,R,ugm-3 (Ref.eq),14.90381,R,ugm-3,35.72651,R,ugm-3,58.57870,R,ugm-3
06-01-2023,13:00,14.493,R,ugm-3 (Ref.eq),12.79784,R,ugm-3,35.71785,R,ugm-3,55.34093,R,ugm-3
06-01-2023,14:00,13.527,R,ugm-3 (Ref.eq),13.67263,R,ugm-3,41.54943,R,ugm-3,62.51383,R,ugm-3
06-01-2023,15:00,11.594,R,ugm-3 (Ref.eq),21.12453,R,ugm-3,40.63363,R,ugm-3,73.02413,R,ugm-3
06-01-2023,16:00,8.696,R,ugm-3 (Ref.eq),21.28653,R,ugm-3,38.94069,R,ugm-3,71.57959,R,ugm-3
06-01-2023,17:00,7.730,R,ugm-3 (Ref.eq),15.55180,R,ugm-3,28.25740,R,ugm-3,52.10316,R,ugm-3
06-01-2023,18:00,23.189,R,ugm-3 (Ref.eq),14.61222,R,ugm-3,19.13797,R,ugm-3,41.54306,R,ugm-3
06-01-2023,19:00,19.324,R,ugm-3 (Ref.eq),11.30746,R,ugm-3,22.56141,R,ugm-3,39.89927,R,ugm-3
06-01-2023,20:00,19.324,R,ugm-3 (Ref.eq),9.13669,R,ugm-3,22.10418,R,ugm-3,36.11357,R,ugm-3
06-01-2023,21:00,9.662,R,ugm-3 (Ref.eq),5.57273,R,ugm-3,17.70610,R,ugm-3,26.25083,R,ugm-3
06-01-2023,22:00,11.594,R,ugm-3 (Ref.eq),3.69355,R,ugm-3,10.57528,R,ugm-3,16.23865,R,ugm-3
06-01-2023,23:00,12.561,R,ugm-3 (Ref.eq),2.65677,R,ugm-3,12.46387,R,ugm-3,16.53752,R,ugm-3
06-01-2023,24:00,18.358,R,ugm-3 (Ref.eq),2.85116,R,ugm-3,10.57182,R,ugm-3,14.94355,R,ugm-3
07-01-2023,01:00,20.290,R,ugm-3 (Ref.eq),1.03743,R,ugm-3,3.65518,R,ugm-3,5.24588,R,ugm-3
07-01-2023,02:00,18.358,R,ugm-3 (Ref.eq),0.64839,R,ugm-3,3.63746,R,ugm-3,4.63165,R,ugm-3
07-01-2023,03:00,23.189,R,ugm-3 (Ref.eq),0.58355,R,ugm-3,2.89023,R,ugm-3,3.78501,R,ugm-3
07-01-2023,04:00,24.155,R,ugm-3 (Ref.eq),0.84291,R,ugm-3,2.99058,R,ugm-3,4.28303,R,ugm-3
07-01-2023,05:00,17.392,R,ugm-3 (Ref.eq),0.58355,R,ugm-3,2.09339,R,ugm-3,2.98816,R,ugm-3
07-01-2023,06:00,18.358,R,ugm-3 (Ref.eq),0.51872,R,ugm-3,2.69084,R,ugm-3,3.48619,R,ugm-3
07-01-2023,07:00,16.425,R,ugm-3 (Ref.eq),1.32921,R,ugm-3,6.22916,R,ugm-3,8.26725,R,ugm-3
07-01-2023,08:00,18.358,R,ugm-3 (Ref.eq),1.55615,R,ugm-3,5.03455,R,ugm-3,7.42060,R,ugm-3
07-01-2023,09:00,21.256,R,ugm-3 (Ref.eq),3.95520,R,ugm-3,8.92605,R,ugm-3,14.99061,R,ugm-3
07-01-2023,10:00,15.459,R,ugm-3 (Ref.eq),3.30681,R,ugm-3,8.52577,R,ugm-3,13.59614,R,ugm-3
07-01-2023,11:00,20.290,R,ugm-3 (Ref.eq),6.74330,R,ugm-3,11.57361,R,ugm-3,21.91319,R,ugm-3
07-01-2023,12:00,21.256,R,ugm-3 (Ref.eq),5.96523,R,ugm-3,11.62117,R,ugm-3,20.76773,R,ugm-3
07-01-2023,13:00,18.358,R,ugm-3 (Ref.eq),7.61863,R,ugm-3,12.62198,R,ugm-3,24.30372,R,ugm-3
07-01-2023,14:00,21.256,R,ugm-3 (Ref.eq),12.22223,R,ugm-3,16.71904,R,ugm-3,35.45952,R,ugm-3
07-01-2023,15:00,18.358,R,ugm-3 (Ref.eq),11.76835,R,ugm-3,18.51063,R,ugm-3,36.55518,R,ugm-3
07-01-2023,16:00,25.121,R,ugm-3 (Ref.eq),10.63366,R,ugm-3,20.54928,R,ugm-3,36.85400,R,ugm-3
07-01-2023,17:00,28.020,R,ugm-3 (Ref.eq),9.88801,R,ugm-3,16.86173,R,ugm-3,32.02313,R,ugm-3
07-01-2023,18:00,18.358,R,ugm-3 (Ref.eq),10.79576,R,ugm-3,20.69915,R,ugm-3,37.25242,R,ugm-3
07-01-2023,19:00,21.256,R,ugm-3 (Ref.eq),10.79576,R,ugm-3,20.69915,R,ugm-3,37.25242,R,ugm-3
07-01-2023,20:00,26.087,R,ugm-3 (Ref.eq),12.80578,R,ugm-3,27.42829,R,ugm-3,47.06355,R,ugm-3
07-01-2023,21:00,29.952,R,ugm-3 (Ref.eq),10.66608,R,ugm-3,25.08141,R,ugm-3,41.43584,R,ugm-3
07-01-2023,22:00,29.952,R,ugm-3 (Ref.eq),11.83319,R,ugm-3,20.90134,R,ugm-3,39.04532,R,ugm-3
07-01-2023,23:00,29.952,R,ugm-3 (Ref.eq),6.28942,R,ugm-3,12.26954,R,ugm-3,21.91319,R,ugm-3
07-01-2023,24:00,29.952,R,ugm-3 (Ref.eq),4.37666,R,ugm-3,10.32174,R,ugm-3,17.03252,R,ugm-3
08-01-2023,01:00,30.918,R,ugm-3 (Ref.eq),4.67133,R,ugm-3,10.96225,R,ugm-3,18.12486,R,ugm-3
08-01-2023,02:00,23.189,R,ugm-3 (Ref.eq),1.97883,R,ugm-3,4.78343,R,ugm-3,7.81759,R,ugm-3
08-01-2023,03:00,28.020,R,ugm-3 (Ref.eq),1.81663,R,ugm-3,4.78316,R,ugm-3,7.56862,R,ugm-3
08-01-2023,04:00,19.324,R,ugm-3 (Ref.eq),1.20027,R,ugm-3,5.37968,R,ugm-3,7.22007,R,ugm-3
08-01-2023,05:00,9.662,R,ugm-3 (Ref.eq),1.78419,R,ugm-3,6.57568,R,ugm-3,9.31140,R,ugm-3
08-01-2023,06:00,16.425,R,ugm-3 (Ref.eq),0.68124,R,ugm-3,4.58213,R,ugm-3,5.62667,R,ugm-3
08-01-2023,07:00,18.358,R,ugm-3 (Ref.eq),1.71931,R,ugm-3,9.11505,R,ugm-3,11.75128,R,ugm-3
08-01-2023,08:00,17.392,R,ugm-3 (Ref.eq),2.56275,R,ugm-3,10.01271,R,ugm-3,13.94220,R,ugm-3
08-01-2023,09:00,20.290,R,ugm-3 (Ref.eq),2.43299,R,ugm-3,10.41085,R,ugm-3,14.14138,R,ugm-3
08-01-2023,10:00,20.290,R,ugm-3 (Ref.eq),5.48233,R,ugm-3,11.85987,R,ugm-3,20.26598,R,ugm-3
08-01-2023,11:00,21.256,R,ugm-3 (Ref.eq),8.14239,R,ugm-3,17.73987,R,ugm-3,30.22470,R,ugm-3
08-01-2023,12:00,25.121,R,ugm-3 (Ref.eq),8.04507,R,ugm-3,14.60272,R,ugm-3,26.93832,R,ugm-3
08-01-2023,13:00,19.324,R,ugm-3 (Ref.eq),10.38074,R,ugm-3,19.38673,R,ugm-3,35.30365,R,ugm-3
08-01-2023,14:00,13.527,R,ugm-3 (Ref.eq),12.68397,R,ugm-3,23.57317,R,ugm-3,43.02165,R,ugm-3
08-01-2023,15:00,11.594,R,ugm-3 (Ref.eq),15.89551,R,ugm-3,32.49149,R,ugm-3,56.86426,R,ugm-3
08-01-2023,16:00,13.527,R,ugm-3 (Ref.eq),10.34830,R,ugm-3,21.12946,R,ugm-3,36.99663,R,ugm-3
08-01-2023,17:00,15.459,R,ugm-3 (Ref.eq),9.60218,R,ugm-3,19.53484,R,ugm-3,34.25798,R,ugm-3
08-01-2023,18:00,17.392,R,ugm-3 (Ref.eq),15.50623,R,ugm-3,34.23363,R,ugm-3,58.00951,R,ugm-3
08-01-2023,19:00,24.155,R,ugm-3 (Ref.eq),13.43008,R,ugm-3,29.69901,R,ugm-3,50.29151,R,ugm-3
08-01-2023,20:00,26.087,R,ugm-3 (Ref.eq),8.56411,R,ugm-3,26.95238,R,ugm-3,40.08383,R,ugm-3
08-01-2023,21:00,19.324,R,ugm-3 (Ref.eq),4.76865,R,ugm-3,12.60560,R,ugm-3,19.91743,R,ugm-3
08-01-2023,22:00,17.392,R,ugm-3 (Ref.eq),3.76302,R,ugm-3,10.41303,R,ugm-3,16.18291,R,ugm-3
08-01-2023,23:00,13.527,R,ugm-3 (Ref.eq),2.33567,R,ugm-3,8.16998,R,ugm-3,11.75128,R,ugm-3
08-01-2023,24:00,11.594,R,ugm-3 (Ref.eq),1.58955,R,ugm-3,5.72887,R,ugm-3,8.16615,R,ugm-3
09-01-2023,01:00,9.662,R,ugm-3 (Ref.eq),0.64920,R,ugm-3,3.51837,R,ugm-3,4.51379,R,ugm-3
09-01-2023,02:00,13.527,R,ugm-3 (Ref.eq),0.97380,R,ugm-3,3.68445,R,ugm-3,5.17758,R,ugm-3
